,offer_id,offer_date,price,make,model,version,generation,eng_capacity,eng_power,mileage,body,country_of_origin,gearbox,fuel,prod_year,doors,seats,color,condition
4906,6081398089,"19:24, 18 lutego 2021",99900.0,Jeep,Cherokee,Nie podano,V (2014-),3239.0,272.0,4798,SUV,Nie podano,Automatyczna,Benzyna,2019,5.0,,Biały,Używane
4907,6082437299,"19:24, 18 lutego 2021",39000.0,Toyota,RAV4,Nie podano,Nie podano,1987.0,152.0,146531,SUV,Polska,Automatyczna,Benzyna+LPG,2008,5.0,5.0,Czarny,Używane
4908,6082435062,"19:23, 18 lutego 2021",109000.0,Dodge,Challenger,Nie podano,Nie podano,6424.0,500.0,146500,Coupe,Nie podano,Automatyczna,Benzyna,2012,2.0,5.0,Czarny,Używane
4909,6078688940,"19:23, 18 lutego 2021",59999.0,Ford,Focus,2.0 EcoBoost ST,Mk3 (2010-),1999.0,250.0,39800,Kompakt,Nie podano,Manualna,Benzyna,2017,5.0,5.0,Biały,Używane
4910,6082072802,"19:23, 18 lutego 2021",74900.0,Subaru,Forester,Nie podano,IV (2013-),2498.0,175.0,45727,SUV,Nie podano,Automatyczna,Benzyna,2017,5.0,5.0,Biały,Używane
4911,6082437298,"19:23, 18 lutego 2021",189900.0,Volvo,XC 90,D5 AWD Inscription,II (2014-),1969.0,235.0,99000,SUV,Niemcy,Automatyczna,Diesel,2017,5.0,5.0,Szary,Używane
4912,6082437280,"19:22, 18 lutego 2021",70000.0,Ford,Kuga,Nie podano,Nie podano,1997.0,150.0,95954,SUV,Polska,Manualna,Diesel,2016,5.0,5.0,Czarny,Używane
4913,6082437261,"19:21, 18 lutego 2021",62000.0,Mitsubishi,Outlander,Nie podano,Nie podano,1998.0,150.0,43947,SUV,Polska,Automatyczna,Benzyna,2013,5.0,7.0,Czerwony,Używane
4914,6082437249,"19:21, 18 lutego 2021",43000.0,Seat,Toledo,Nie podano,Nie podano,1395.0,125.0,58701,Kompakt,Polska,Automatyczna,Benzyna,2016,5.0,5.0,Czarny,Używane
4915,6081804395,"19:21, 18 lutego 2021",54900.0,Volkswagen,Sharan,2.0 TDI Blue Motion,II (2010-),1968.0,170.0,148000,Minivan,Niemcy,Manualna,Diesel,2012,5.0,5.0,Brązowy,Używane
4916,6082436635,"19:21, 18 lutego 2021",52500.0,Mercedes-Benz,Klasa C,180 CGI BlueEff Avantgarde,W204 (2007-2014),1595.0,156.0,185000,Sedan,Nie podano,Manualna,Benzyna,2012,4.0,5.0,Inny kolor,Używane
4917,6082437120,"19:19, 18 lutego 2021",93900.0,Volkswagen,Tiguan,2.0 TSI 4Mot Comfortline DSG,II (2016-),1984.0,190.0,32000,SUV,Stany Zjednoczone,Automatyczna,Benzyna,2019,5.0,5.0,Szary,Używane
4918,6081772407,"19:19, 18 lutego 2021",78900.0,Ford,Kuga,2.0 TDCi FWD ST-Line,II (2012-),1997.0,150.0,120000,SUV,Nie podano,Manualna,Diesel,2017,5.0,5.0,Inny kolor,Używane
4919,6081116156,"19:19, 18 lutego 2021",83300.0,Opel,Combo,Life 1.5 D Start/Stop,E (2018-),1499.0,102.0,6,Minivan,Nie podano,Manualna,Diesel,2020,5.0,5.0,Szary,Nowe
4920,6082437197,"19:19, 18 lutego 2021",38002.0,Hyundai,I30,Nie podano,Nie podano,1582.0,110.0,91212,Kombi,Polska,Manualna,Diesel,2016,5.0,5.0,Niebieski,Używane
4921,6082437039,"19:19, 18 lutego 2021",32900.0,Ford,Mondeo,2.0 TDCi Titanium,Mk4 (2007-2014),1997.0,140.0,192000,Sedan,Nie podano,Manualna,Diesel,2012,5.0,5.0,Czarny,Używane
4922,6082437163,"19:18, 18 lutego 2021",34002.0,Renault,Clio,Nie podano,Nie podano,1149.0,75.0,68885,Kompakt,Polska,Manualna,Benzyna,2017,5.0,5.0,Czerwony,Używane
4923,6080717941,"19:18, 18 lutego 2021",65000.0,Mercedes-Benz,ML,Nie podano,W164 (2005-2011),2987.0,224.0,335781,SUV,Polska,Automatyczna,Diesel,2010,5.0,5.0,Szary,Używane
4924,6082254946,"19:18, 18 lutego 2021",67000.0,Ford,Mondeo,Nie podano,Mk5 (2014-),1499.0,165.0,52713,Kombi,Polska,Manualna,Benzyna,2018,5.0,5.0,Srebrny,Używane
4925,6082254924,"19:17, 18 lutego 2021",66000.0,Ford,Mondeo,Nie podano,Mk5 (2014-),1499.0,160.0,59179,Kompakt,Polska,Manualna,Benzyna,2018,5.0,5.0,Szary,Używane
4926,6080669128,"19:17, 18 lutego 2021",21900.0,Audi,A6 Allroad,2.7 TDI DPF Quattro Tiptr,C6 (2006-2011),2698.0,180.0,325000,Kombi,Nie podano,Automatyczna,Diesel,2006,5.0,5.0,Inny kolor,Używane
4927,6081804365,"19:17, 18 lutego 2021",36400.0,Kia,Optima,1.7 CRDI,Nie podano,1685.0,136.0,129852,Sedan,Nie podano,Manualna,Diesel,2013,4.0,5.0,Inny kolor,Używane
4928,6081386554,"19:17, 18 lutego 2021",10000.0,Volkswagen,Polo,1.4 TDI Fun,IV (2001-2009),1422.0,75.0,245540,Auta miejskie,Nie podano,Manualna,Diesel,2004,5.0,5.0,Czarny,Używane
4929,6082437089,"19:17, 18 lutego 2021",44500.0,Volkswagen,Tiguan,2.0 TDI 4Mot Sport&Style,I (2007-2016),1968.0,140.0,155000,SUV,Francja,Manualna,Diesel,2014,5.0,,Czarny,Używane
