,offer_id,offer_date,price,make,model,version,generation,eng_capacity,eng_power,mileage,body,country_of_origin,gearbox,fuel,prod_year,doors,seats,color,condition
5406,6082823985,"20:05, 1 marca 2021",34900.0,Toyota,Avensis,1.8 Sol NAVI,III (2009-),1798.0,147.0,140000,Kombi,Niemcy,Manualna,Benzyna,2010,5.0,5.0,Srebrny,Używane
5407,6082774361,"20:04, 1 marca 2021",31500.0,Honda,Accord,2.0 Executive,VIII (2008-2015),1997.0,156.0,186000,Sedan,Nie podano,Manualna,Benzyna,2008,4.0,5.0,Szary,Używane
5408,6082494992,"20:04, 1 marca 2021",20800.0,Audi,A6,2.7 TDI Multitronic,C6 (2004-2011),2698.0,180.0,292600,Kombi,Niemcy,Automatyczna,Diesel,2007,5.0,5.0,Czarny,Używane
5409,6082628853,"20:04, 1 marca 2021",33999.0,Nissan,Qashqai,I (2007-2013),I (2007-2013),1598.0,130.0,225000,SUV,Nie podano,Manualna,Diesel,2013,5.0,5.0,Inny kolor,Używane
5410,6081535312,"20:03, 1 marca 2021",20500.0,Suzuki,SX4,Nie podano,I (2006-2013),1600.0,120.0,141000,Auta miejskie,Niemcy,Manualna,Benzyna,2009,,,Srebrny,Używane
5411,6082818770,"20:02, 1 marca 2021",33700.0,Seat,Ibiza,1.2 TSI Style,IV (2008-2017),1197.0,90.0,31000,Auta miejskie,Polska,Manualna,Benzyna,2017,5.0,5.0,Beżowy,Używane
5412,6074937082,"20:02, 1 marca 2021",44900.0,Nissan,Micra,K14 (2017-),K14 (2017-),1500.0,90.0,10500,Auta miejskie,Francja,Manualna,Diesel,2019,5.0,5.0,Bordowy,Używane
5413,6080878184,"20:01, 1 marca 2021",51800.0,Škoda,Octavia,2.0 TDI,III (2013-),1968.0,150.0,140654,Kombi,Niemcy,Manualna,Diesel,2017,5.0,5.0,Szary,Używane
5414,6081948178,"20:00, 1 marca 2021",164240.0,Škoda,Superb,Nie podano,III (2015-),1968.0,200.0,1,Kombi,Polska,Automatyczna,Diesel,2020,5.0,5.0,Szary,Nowe
5415,6082402282,"20:00, 1 marca 2021",60000.0,Nissan,Maxima,3.5 S,Nie podano,3498.0,289.0,105000,Sedan,Stany Zjednoczone,Automatyczna,Benzyna,2014,4.0,5.0,Inny kolor,Używane
5416,6082823755,"19:58, 1 marca 2021",41900.0,Hyundai,ix35,1.6 GDI Comfort 2WD,Nie podano,1591.0,135.0,43700,SUV,Polska,Manualna,Benzyna,2012,5.0,5.0,Srebrny,Używane
5417,6080115575,"19:58, 1 marca 2021",29000.0,Mazda,CX-7,2.2 CD Exclusive,Nie podano,2184.0,173.0,169688,SUV,Nie podano,Manualna,Diesel,2009,5.0,5.0,Inny kolor,Używane
5418,6079436844,"19:58, 1 marca 2021",91300.0,BMW,Seria 5,520d xDrive M Sport sport,F10/F11 (2009-2017),1995.0,190.0,148600,Sedan,Polska,Automatyczna,Diesel,2016,4.0,5.0,Biały,Używane
5419,6082402528,"19:57, 1 marca 2021",31000.0,Hyundai,I30,Nie podano,Nie podano,1396.0,99.0,106600,Kompakt,Nie podano,Manualna,Benzyna,2014,5.0,5.0,Srebrny,Używane
5420,6079713886,"19:56, 1 marca 2021",17000.0,Citroën,C4 Grand Picasso,Nie podano,I (2006-2013),1560.0,110.0,228000,Minivan,Belgia,Manualna,Diesel,2011,5.0,5.0,Niebieski,Używane
5421,6081727098,"19:55, 1 marca 2021",78900.0,BMW,X2,Nie podano,Nie podano,1998.0,245.0,13717,SUV,Stany Zjednoczone,Automatyczna,Benzyna,2018,5.0,5.0,Czarny,Używane
5422,6081994615,"19:55, 1 marca 2021",175050.0,Škoda,Superb,Nie podano,III (2015-),1968.0,190.0,1,Kombi,Polska,Automatyczna,Diesel,2020,5.0,5.0,Biały,Nowe
5423,6082402452,"19:53, 1 marca 2021",36000.0,Nissan,Qashqai,Nie podano,I (2007-2013),1995.0,150.0,119783,SUV,Polska,Manualna,Diesel,2010,5.0,4.0,Fioletowy,Używane
